State,Date,Official,Official_Name,Emergency_Declaration,Health_Declaration,Stayhome_Restrictions,Natguard_Restrictions,Travel_Restrictions,Gatheringban_rawlimit,Election_delay,Election_change,Public_meetings,x,y
Massachusetts,4/7/2020 0:00:00,Comissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,4/8/2020 0:00:00,Comissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,4/9/2020 0:00:00,Governor,Charles Baker,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,4/9/2020 1:00:00,Governor,Charles Baker,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,4/9/2020 2:00:00,Governor,Charles Baker,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,4/16/2020 0:00:00,Governor,Charles Baker,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,4/20/2020 0:00:00,Comissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,4/27/2020 0:00:00,Comissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,4/28/2020 0:00:00,Comissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,4/28/2020 1:00:00,Commissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,4/28/2020 2:00:00,Commissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,5/1/2020 0:00:00,Governor,Charles Baker,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,5/12/2020 0:00:00,Commissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,5/15/2020 0:00:00,Governor,Charles Baker,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,5/18/2020 0:00:00,Governor,Charles Baker,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,5/18/2020 1:00:00,Governor,Charles Baker,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,3/10/2020 0:00:00,Governor,Charles Baker,1,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,3/12/2020 0:00:00,Comissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,3/13/2020 0:00:00,Governor,Charles Baker,0,0,0,0,0,250,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,3/15/2020 0:00:00,Comissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,3/15/2020 1:00:00,Comissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,3/15/2020 2:00:00,Comissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,3/15/2020 3:00:00,Governor,Charles Baker,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,3/15/2020 4:00:00,Governor,Charles Baker,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,3/17/2020 0:00:00,Comissioner of Public Health,Monica Bharel,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,3/17/2020 1:00:00,Governor,Charles Baker,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Massachusetts,3/17/2020 2:00:00,Governor,Charles Baker,0,0,0,0,0,0,0,0,0,-7983631.834799999,5214858.8605
Michigan,4/14/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/14/2020 2:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/15/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/15/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/17/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/17/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/17/2020 2:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/20/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/20/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/22/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/22/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/24/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/24/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/26/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/26/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/27/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/29/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/30/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/30/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/30/2020 2:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/30/2020 3:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/30/2020 4:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,5/1/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,reiteration of specified reasons travel is permitted,0,0,0,0,-9372733.4922,5484837.6325
Michigan,5/2/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,5/3/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,5/5/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,5/5/2020 1:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,5/7/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,5/7/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,5/11/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,remote,-9372733.4922,5484837.6325
Michigan,5/11/2020 0:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,remote,-9372733.4922,5484837.6325
Michigan,5/11/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,5/11/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,5/12/2020 0:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,5/12/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/3/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/10/2020 0:00:00,Governor,Gretchen Whitmer,1,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/12/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/12/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,250,0,0,0,-9372733.4922,5484837.6325
Michigan,3/13/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/13/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/14/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/15/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/16/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/16/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/16/2020 2:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/16/2020 3:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,50,0,0,0,-9372733.4922,5484837.6325
Michigan,3/17/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/18/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/18/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/18/2020 2:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/18/2020 3:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/20/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/20/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/21/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/21/2020 1:00:00,Governor,Gretchen Whitmer,0,0,1,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/25/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,1,0,-9372733.4922,5484837.6325
Michigan,3/25/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/25/2020 2:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/25/2020 3:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/25/2020 4:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/27/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,1,0,-9372733.4922,5484837.6325
Michigan,3/28/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/28/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/29/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/29/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/30/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/30/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,3/30/2020 2:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/1/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/2/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/2/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/3/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/3/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/5/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/8/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/8/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/9/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/9/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/9/2020 2:00:00,Governor,Gretchen Whitmer,0,0,0,0,"only travel for essential services/situational residences travel, all other travel prohibited",0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/13/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/13/2020 1:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/13/2020 2:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,0,-9372733.4922,5484837.6325
Michigan,4/14/2020 0:00:00,Governor,Gretchen Whitmer,0,0,0,0,0,0,0,0,temporary authorization of remote participation in public meetings and hearings and temporary relief from monthly meeting requirements for school boards,-9372733.4922,5484837.6325
Minnesota,3/31/2020 1:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/3/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/6/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/6/2020 1:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/8/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/8/2020 1:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/20/2020 1:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/20/2020 2:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/21/2020 0:00:00,Governor,Tim Walz,0,0,0,1,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/23/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/23/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/23/2020 1:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/23/2020 2:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/25/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/25/2020 1:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/25/2020 2:00:00,Governor,Tim Walz,0,0,1,0,0,10,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/27/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/27/2020 1:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/27/2020 2:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/27/2020 3:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,3/31/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/8/2020 2:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/10/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/10/2020 1:00:00,Governor,Tim Walz,1,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/15/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/16/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/17/2020 0:00:00,Governor,Tim Walz,0,0,0,0,campsites closed,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/22/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/23/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/23/2020 1:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/24/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/24/2020 1:00:00,Governor,TIm Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/24/2020 2:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/24/2020 3:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/25/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,4/29/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/1/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/1/2020 1:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/4/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/5/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/13/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/13/2020 1:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/13/2020 2:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/13/2020 3:00:00,Governor,Tim Walz,0,0,0,0,0,10,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/14/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/15/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/15/2020 1:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/21/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/26/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,0,0,0,0,-10486384.04,5836430.932700001
Minnesota,5/27/2020 0:00:00,Governor,Tim Walz,0,0,0,0,0,10,0,0,0,-10486384.04,5836430.932700001
Mississippi,3/4/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,3/14/2020 0:00:00,Governor,Tate Reeves,1,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,3/16/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,3/16/2020 1:00:00,Governor,Tate Reeves,0,0,0,1,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,3/19/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,3/20/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,1,0,0,-9980591.1569,3858723.6827000007
Mississippi,3/21/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,3/24/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,10,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,3/26/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,3/30/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,3/31/2020 0:00:00,Governor,Tate Reeves,0,0,until 4/14,0,all citizens restricted to essential travel,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,4/1/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,all citizens restricted to essential travel,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,4/6/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,4/9/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,1,0,-9980591.1569,3858723.6827000007
Mississippi,4/9/2020 1:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,4/10/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,4/10/2020 1:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,4/15/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,4/17/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,4/20/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,4/20/2020 1:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,4/22/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,4/24/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,10,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,5/4/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Mississippi,5/8/2020 0:00:00,Governor,Tate Reeves,0,0,0,0,0,0,0,0,0,-9980591.1569,3858723.6827000007
Missouri,4/8/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/9/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/9/2020 1:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/9/2020 2:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/9/2020 3:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/13/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/14/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/14/2020 1:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/14/2020 2:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/14/2020 3:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/14/2020 4:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/14/2020 5:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/24/2020 0:00:00,Governor,Michael Parson,0,1,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,5/4/2020 0:00:00,Governor,Michael Parson,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/13/2020 0:00:00,Governor,Michael Parson,1,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/18/2020 0:00:00,Governor,Michael Parson,0,0,0,0,0,0,1,0,0,-10294575.6631,4631540.652999997
Missouri,3/18/2020 1:00:00,Governor,Michael Parson,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/19/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/20/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/21/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/23/2020 0:00:00,Governor,Michael Parson,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
